ID,metapredict_scores
disprot|DP00390r009 pos=383-393 term=IDPO:00050 ec=ECO:0006220 pmid=11566136,0.6098181818181818
disprot|DP00395r007 pos=580-590 term=IDPO:00050 ec=ECO:0005670 pmid=11807546,0.8903636363636364
disprot|DP00397r003 pos=275-285 term=IDPO:00050 ec=ECO:0006220 pmid=12562774,0.8188181818181818
disprot|DP00399r003 pos=314-324 term=IDPO:00050 ec=ECO:0006220 pmid=9271497,0.7601818181818182
disprot|DP00410r025 pos=8-43 term=IDPO:00050 ec=ECO:0006204 pmid=21799007,0.3294166666666667
disprot|DP00423r002 pos=171-258 term=IDPO:00050 ec=ECO:0006204 pmid=15050829,0.2965875
disprot|DP00423r009 pos=166-252 term=IDPO:00050 ec=ECO:0006204 pmid=14654695,0.3551875
disprot|DP00424r004 pos=34-50 term=IDPO:00050 ec=ECO:0006165 pmid=23972852,0.7057058823529412
disprot|DP00427r007 pos=541-557 term=IDPO:00050 ec=ECO:0006220 pmid=17635929,0.7224705882352941
disprot|DP00427r010 pos=401-413 term=IDPO:00050 ec=ECO:0006220 pmid=17635929,0.6827692307692307
disprot|DP00428r009 pos=489-506 term=IDPO:00050 ec=ECO:0005670 pmid=17307877,0.7711111111111112
disprot|DP00429r004 pos=50-64 term=IDPO:00050 ec=ECO:0005670 pmid=10891278,0.8753333333333334
disprot|DP00446r005 pos=186-197 term=IDPO:00050 ec=ECO:0006165 pmid=18590740,0.6486666666666666
disprot|DP00448r002 pos=1104-1164 term=IDPO:00050 ec=ECO:0007680 pmid=16361249,0.5994754098360655
disprot|DP00455r002 pos=130-158 term=IDPO:00050 ec=ECO:0006220 pmid=20603002,0.8098275862068965
disprot|DP00461r004 pos=1-90 term=IDPO:00050 ec=ECO:0006204 pmid=15004032,0.878575
disprot|DP00462r002 pos=353-390 term=IDPO:00050 ec=ECO:0006220 pmid=8876648,0.7212631578947368
disprot|DP00466r006 pos=23-124 term=IDPO:00050 ec=ECO:0001238 pmid=30401430,0.9113374999999999
disprot|DP00472r016 pos=59-70 term=IDPO:00050 ec=ECO:0006165 pmid=24235149,0.45616666666666666
disprot|DP00473r002 pos=490-593 term=IDPO:00050 ec=ECO:0006165 pmid=15751956,0.6228875
disprot|DP00474r002 pos=506-681 term=IDPO:00050 ec=ECO:0006198 pmid=15751956,0.8401
disprot|DP00486r010 pos=608-640 term=IDPO:00050 ec=ECO:0005670 pmid=20164921,0.6036363636363636
disprot|DP00487r003 pos=1-41 term=IDPO:00050 ec=ECO:0006220 pmid=11526233,0.6321951219512195
disprot|DP00492r004 pos=142-485 term=IDPO:00050 ec=ECO:0006204 pmid=11896058,0.691225
disprot|DP00492r031 pos=144-450 term=IDPO:00050 ec=ECO:0006336 pmid=36229685,0.6907
disprot|DP00512r006 pos=76-91 term=IDPO:00050 ec=ECO:0006165 pmid=8989327,0.87275
disprot|DP00519r010 pos=2784-2813 term=IDPO:00050 ec=ECO:0006165 pmid=19632184,0.8791333333333334
disprot|DP00519r025 pos=1504-1528 term=IDPO:00050 ec=ECO:0005670 pmid=15327768,0.62704
disprot|DP00521r004 pos=1-202 term=IDPO:00050 ec=ECO:0006198 pmid=15929994,0.6729375
disprot|DP00530r002 pos=1-168 term=IDPO:00050 ec=ECO:0006204 pmid=12529538,0.8768625
disprot|DP00531r002 pos=1-115 term=IDPO:00050 ec=ECO:0006204 pmid=17189335,0.598175
disprot|DP00534r002 pos=54-131 term=IDPO:00050 ec=ECO:0006220 pmid=22514274,0.6839358974358974
disprot|DP00534r009 pos=1-131 term=IDPO:00050 ec=ECO:0006165 pmid=22514274,0.7364875
disprot|DP00539r011 pos=165-210 term=IDPO:00050 ec=ECO:0006204 pmid=20405910,0.924695652173913
disprot|DP00539r012 pos=207-310 term=IDPO:00050 ec=ECO:0006204 pmid=20405910,0.7553625
disprot|DP00543r023 pos=25-63 term=IDPO:00050 ec=ECO:0006228 pmid=29208936,0.2746923076923077
disprot|DP00552r003 pos=121-216 term=IDPO:00050 ec=ECO:0006204 pmid=18421143,0.53985
disprot|DP00567r002 pos=57-76 term=IDPO:00050 ec=ECO:0006204 pmid=15639237,0.60705
disprot|DP00591r004 pos=1006-1706 term=IDPO:00050 ec=ECO:0006204 pmid=19015266,0.8327
disprot|DP00605r003 pos=109-135 term=IDPO:00050 ec=ECO:0006220 pmid=19759397,0.757074074074074
disprot|DP00608r003 pos=59-129 term=IDPO:00050 ec=ECO:0006198 pmid=20007319,0.45177464788732397
disprot|DP00609r003 pos=1-727 term=IDPO:00050 ec=ECO:0006204 pmid=20042108,0.8742750000000001
disprot|DP00609r007 pos=639-839 term=IDPO:00050 ec=ECO:0006204 pmid=20042108,0.576175
disprot|DP00609r011 pos=408-627 term=IDPO:00050 ec=ECO:0006204 pmid=20042108,0.842525
disprot|DP00609r015 pos=163-374 term=IDPO:00050 ec=ECO:0006204 pmid=20042108,0.897125
disprot|DP00610r003 pos=1-455 term=IDPO:00050 ec=ECO:0006204 pmid=20042108,0.793675
disprot|DP00613r003 pos=1-378 term=IDPO:00050 ec=ECO:0007719 pmid=19899809,0.5643
disprot|DP00614r006 pos=66-80 term=IDPO:00050 ec=ECO:0006220 pmid=19914198,0.8243333333333334
disprot|DP00618r003 pos=79-92 term=IDPO:00050 ec=ECO:0007719 pmid=19929855,0.7570714285714286
disprot|DP00620r002 pos=374-392 term=IDPO:00050 ec=ECO:0006220 pmid=20164179,0.8116842105263158
disprot|DP00621r003 pos=193-305 term=IDPO:00050 ec=ECO:0006196 pmid=20178990,0.188275
disprot|DP00622r006 pos=36-54 term=IDPO:00050 ec=ECO:0006165 pmid=19918058,0.3944736842105263
disprot|DP00622r013 pos=77-88 term=IDPO:00050 ec=ECO:0006165 pmid=19918058,0.6513333333333333
disprot|DP00624r003 pos=116-168 term=IDPO:00050 ec=ECO:0006165 pmid=18534616,0.2270377358490566
disprot|DP00625r002 pos=80-195 term=IDPO:00050 ec=ECO:0006206 pmid=18537269,0.72325
disprot|DP00628r003 pos=248-286 term=IDPO:00050 ec=ECO:0006165 pmid=19995078,0.36943589743589744
disprot|DP00629r027 pos=476-489 term=IDPO:00050 ec=ECO:0006165 pmid=25551399,0.3925714285714286
disprot|DP00633r006 pos=1520-1581 term=IDPO:00050 ec=ECO:0006208 pmid=31314496,0.9137096774193548
disprot|DP00640r049 pos=401-525 term=IDPO:00050 ec=ECO:0006204 pmid=16046624,0.8547750000000001
disprot|DP00640r051 pos=421-525 term=IDPO:00050 ec=ECO:0006204 pmid=16046624,0.8519500000000001
disprot|DP00640r064 pos=400-525 term=IDPO:00050 ec=ECO:0006204 pmid=12621042,0.850825
disprot|DP00652r008 pos=127-142 term=IDPO:00050 ec=ECO:0005670 pmid=19800308,0.91775
disprot|DP00662r003 pos=339-462 term=IDPO:00050 ec=ECO:0007680 pmid=20018841,0.605
disprot|DP00694r002 pos=1-228 term=IDPO:00050 ec=ECO:0006198 pmid=19170609,0.45985000000000004
disprot|DP00694r010 pos=145-179 term=IDPO:00050 ec=ECO:0006165 pmid=20696397,0.43831428571428577
disprot|DP00699r049 pos=1-100 term=IDPO:00050 ec=ECO:0005642 pmid=25108352,0.5478375
disprot|DP00705r029 pos=1-109 term=IDPO:00050 ec=ECO:0006165 pmid=22848679,0.8384874999999999
disprot|DP00718r015 pos=112-174 term=IDPO:00050 ec=ECO:0006220 pmid=19043829,0.253015873015873
disprot|DP00718r035 pos=279-298 term=IDPO:00050 ec=ECO:0006220 pmid=19043829,0.66845
disprot|DP00719r005 pos=51-111 term=IDPO:00050 ec=ECO:0006165 pmid=18512959,0.8590327868852459
disprot|DP00724r003 pos=11-113 term=IDPO:00050 ec=ECO:0006220 pmid=19037309,0.2348875
disprot|DP00764r004 pos=45-61 term=IDPO:00050 ec=ECO:0006220 pmid=19029897,0.5639411764705882
disprot|DP00767r007 pos=302-319 term=IDPO:00050 ec=ECO:0006165 pmid=15236581,0.5177777777777778
disprot|DP00768r006 pos=14-99 term=IDPO:00050 ec=ECO:0006165 pmid=16280326,0.9078125
disprot|DP00783r004 pos=108-119 term=IDPO:00050 ec=ECO:0006165 pmid=24803670,0.86675
disprot|DP00815r003 pos=1-206 term=IDPO:00050 ec=ECO:0006204 pmid=17636256,0.7132375
disprot|DP00815r015 pos=57-129 term=IDPO:00050 ec=ECO:0006220 pmid=17636256,0.7788219178082192
disprot|DP00815r019 pos=170-206 term=IDPO:00050 ec=ECO:0006220 pmid=17636256,0.9192162162162163
disprot|DP00816r003 pos=9-164 term=IDPO:00050 ec=ECO:0006165 pmid=18954090,0.7741125
disprot|DP00824r003 pos=54-83 term=IDPO:00050 ec=ECO:0006220 pmid=23223529,0.6653
disprot|DP00833r003 pos=58-83 term=IDPO:00050 ec=ECO:0006165 pmid=11743881,0.7826538461538461
disprot|DP00866r003 pos=42-72 term=IDPO:00050 ec=ECO:0006208 pmid=21821042,0.49812903225806454
disprot|DP00875r010 pos=141-192 term=IDPO:00050 ec=ECO:0006204 pmid=19218568,0.6985769230769231
disprot|DP00877r015 pos=21-51 term=IDPO:00050 ec=ECO:0006220 pmid=20953180,0.5603225806451613
disprot|DP00878r003 pos=28-56 term=IDPO:00050 ec=ECO:0006165 pmid=22550171,0.2659310344827586
disprot|DP00897r003 pos=303-318 term=IDPO:00050 ec=ECO:0006220 pmid=26051119,0.762875
disprot|DP00897r007 pos=345-364 term=IDPO:00050 ec=ECO:0006220 pmid=26051119,0.75485
disprot|DP00897r010 pos=430-451 term=IDPO:00050 ec=ECO:0006220 pmid=26051119,0.5173636363636364
disprot|DP00899r005 pos=28-62 term=IDPO:00050 ec=ECO:0006220 pmid=14528294,0.7968857142857143
disprot|DP00899r008 pos=131-150 term=IDPO:00050 ec=ECO:0006220 pmid=14528294,0.7399
disprot|DP00900r002 pos=535-570 term=IDPO:00050 ec=ECO:0006220 pmid=25880847,0.8566388888888888
disprot|DP00907r002 pos=48-80 term=IDPO:00050 ec=ECO:0006165 pmid=16085652,0.7376060606060606
disprot|DP00928r023 pos=32-72 term=IDPO:00050 ec=ECO:0001249 pmid=8910366,0.2729756097560976
disprot|DP00929r021 pos=1-49 term=IDPO:00050 ec=ECO:0005670 pmid=20535204,0.33373469387755106
disprot|DP00941r006 pos=174-187 term=IDPO:00050 ec=ECO:0005670 pmid=15808506,0.8187857142857143
disprot|DP00949r003 pos=1105-1129 term=IDPO:00050 ec=ECO:0006165 pmid=19556969,0.24064
disprot|DP00949r007 pos=1167-1207 term=IDPO:00050 ec=ECO:0006165 pmid=19556969,0.6344634146341463
disprot|DP00955r004 pos=38-51 term=IDPO:00050 ec=ECO:0006165 pmid=7818844,0.7657857142857143
disprot|DP00956r003 pos=10-28 term=IDPO:00050 ec=ECO:0006165 pmid=16631790,0.6352105263157894
disprot|DP00957r002 pos=264-464 term=IDPO:00050 ec=ECO:0006204 pmid=19121363,0.8427749999999999
disprot|DP00958r004 pos=2-21 term=IDPO:00050 ec=ECO:0006220 pmid=25735745,0.77455
disprot|DP00958r008 pos=65-113 term=IDPO:00050 ec=ECO:0006220 pmid=25735745,0.1864489795918367
disprot|DP00961r002 pos=786-816 term=IDPO:00050 ec=ECO:0006165 pmid=19214187,0.5616451612903226
disprot|DP00962r003 pos=720-750 term=IDPO:00050 ec=ECO:0006165 pmid=19214187,0.6689032258064517
disprot|DP00963r005 pos=293-307 term=IDPO:00050 ec=ECO:0006165 pmid=22921828,0.8254
disprot|DP00968r003 pos=1-98 term=IDPO:00050 ec=ECO:0006165 pmid=16581765,0.23476249999999999
disprot|DP00969r007 pos=19-30 term=IDPO:00050 ec=ECO:0006196 pmid=27067111,0.7472500000000001
disprot|DP00969r012 pos=76-92 term=IDPO:00050 ec=ECO:0006196 pmid=27067111,0.8143529411764705
disprot|DP00975r009 pos=50-73 term=IDPO:00050 ec=ECO:0006220 pmid=28837178,0.9090833333333334
disprot|DP00995r003 pos=28-50 term=IDPO:00050 ec=ECO:0006204 pmid=26420258,0.801304347826087
disprot|DP00997r006 pos=111-159 term=IDPO:00050 ec=ECO:0006165 pmid=12682015,0.4901632653061225
disprot|DP00998r010 pos=26-36 term=IDPO:00050 ec=ECO:0005670 pmid=25865894,0.6674545454545454
disprot|DP01023r003 pos=1-20 term=IDPO:00050 ec=ECO:0006220 pmid=23721412,0.77155
disprot|DP01026r002 pos=1975-1990 term=IDPO:00050 ec=ECO:0006220 pmid=18772430,0.6951875
disprot|DP01030r003 pos=136-155 term=IDPO:00050 ec=ECO:0006165 pmid=9007989,0.6813
disprot|DP01033r009 pos=24-35 term=IDPO:00050 ec=ECO:0006165 pmid=15475586,0.4770833333333333
disprot|DP01043r005 pos=2-31 term=IDPO:00050 ec=ECO:0006204 pmid=15448165,0.7640333333333333
disprot|DP01047r003 pos=56-205 term=IDPO:00050 ec=ECO:0007680 pmid=15292204,0.5212125000000001
disprot|DP01050r004 pos=75-102 term=IDPO:00050 ec=ECO:0006202 pmid=21330354,0.91175
disprot|DP01057r002 pos=41-139 term=IDPO:00050 ec=ECO:0006204 pmid=20510170,0.52125
disprot|DP01058r005 pos=41-139 term=IDPO:00050 ec=ECO:0006204 pmid=20510170,0.27523749999999997
disprot|DP01070r003 pos=490-568 term=IDPO:00050 ec=ECO:0006165 pmid=23260655,0.15183544303797467
disprot|DP01087r023 pos=1-101 term=IDPO:00050 ec=ECO:0006204 pmid=20034112,0.5275624999999999
disprot|DP01092r002 pos=1-17 term=IDPO:00050 ec=ECO:0005670 pmid=15068809,0.4973529411764706
disprot|DP01092r006 pos=30-88 term=IDPO:00050 ec=ECO:0005670 pmid=15068809,0.25998305084745765
disprot|DP01102r011 pos=285-370 term=IDPO:00050 ec=ECO:0006165 pmid=29677513,0.1314375
disprot|DP01102r012 pos=421-455 term=IDPO:00050 ec=ECO:0006165 pmid=29677513,0.5595142857142856
disprot|DP01105r006 pos=606-672 term=IDPO:00050 ec=ECO:0006198 pmid=23762412,0.4387910447761194
disprot|DP01108r020 pos=263-414 term=IDPO:00050 ec=ECO:0006204 pmid=26735904,0.8075625000000001
disprot|DP01119r008 pos=19-44 term=IDPO:00050 ec=ECO:0005670 pmid=12820959,0.8205769230769231
disprot|DP01135r002 pos=1-153 term=IDPO:00050 ec=ECO:0006204 pmid=17289584,0.8730249999999999
disprot|DP01139r003 pos=129-160 term=IDPO:00050 ec=ECO:0006204 pmid=24909411,0.55728125
disprot|DP01139r009 pos=173-204 term=IDPO:00050 ec=ECO:0006204 pmid=24909411,0.61759375
disprot|DP01139r014 pos=85-116 term=IDPO:00050 ec=ECO:0006165 pmid=24909411,0.4755
disprot|DP01144r002 pos=1-100 term=IDPO:00050 ec=ECO:0006165 pmid=18502763,0.6021124999999999
disprot|DP01146r004 pos=1-56 term=IDPO:00050 ec=ECO:0006204 pmid=21147767,0.5359464285714285
disprot|DP01147r005 pos=1-81 term=IDPO:00050 ec=ECO:0006204 pmid=22138394,0.6417625
disprot|DP01149r011 pos=98-132 term=IDPO:00050 ec=ECO:0005642 pmid=27046249,0.6661714285714285
disprot|DP01150r005 pos=53-91 term=IDPO:00050 ec=ECO:0006165 pmid=27699893,0.5540512820512821
disprot|DP01151r005 pos=13-27 term=IDPO:00050 ec=ECO:0006165 pmid=27699893,0.4280666666666667
disprot|DP01155r003 pos=1-60 term=IDPO:00050 ec=ECO:0006165 pmid=27732872,0.1151
disprot|DP01162r002 pos=480-575 term=IDPO:00050 ec=ECO:0006165 pmid=28780862,0.8237125000000001
disprot|DP01169r003 pos=1-105 term=IDPO:00050 ec=ECO:0006165 pmid=27732872,0.4385
disprot|DP01171r003 pos=201-268 term=IDPO:00050 ec=ECO:0006204 pmid=9660763,0.8040441176470587
disprot|DP01172r003 pos=2-101 term=IDPO:00050 ec=ECO:0006204 pmid=25495558,0.8415250000000001
disprot|DP01172r011 pos=407-503 term=IDPO:00050 ec=ECO:0006165 pmid=23870269,0.7961125
disprot|DP01181r005 pos=2-30 term=IDPO:00050 ec=ECO:0006220 pmid=24727125,0.41179310344827585
disprot|DP01185r003 pos=95-111 term=IDPO:00050 ec=ECO:0006220 pmid=18160037,0.714
disprot|DP01187r002 pos=57-68 term=IDPO:00050 ec=ECO:0006220 pmid=15591044,0.8361666666666667
disprot|DP01191r002 pos=1-54 term=IDPO:00050 ec=ECO:0006165 pmid=25306921,0.7870370370370371
disprot|DP01192r010 pos=305-377 term=IDPO:00050 ec=ECO:0006200 pmid=32157086,0.7257534246575342
disprot|DP01195r002 pos=299-351 term=IDPO:00050 ec=ECO:0006208 pmid=29301962,0.11886792452830189
disprot|DP01196r002 pos=23-215 term=IDPO:00050 ec=ECO:0006208 pmid=29301962,0.26521249999999996
disprot|DP01199r002 pos=281-327 term=IDPO:00050 ec=ECO:0006220 pmid=29058712,0.1613404255319149
disprot|DP01243r003 pos=93-111 term=IDPO:00050 ec=ECO:0006165 pmid=24012479,0.7253684210526316
disprot|DP01245r011 pos=1489-1660 term=IDPO:00050 ec=ECO:0005642 pmid=26258523,0.1299625
disprot|DP01245r015 pos=1393-1445 term=IDPO:00050 ec=ECO:0006204 pmid=26258523,0.7178867924528303
disprot|DP01256r011 pos=1444-1455 term=IDPO:00050 ec=ECO:0006165 pmid=27845325,0.7734166666666668
disprot|DP01256r018 pos=2116-2163 term=IDPO:00050 ec=ECO:0006204 pmid=25286855,0.25570833333333337
disprot|DP01256r022 pos=1416-1440 term=IDPO:00050 ec=ECO:0006165 pmid=28700665,0.6064
disprot|DP01269r004 pos=237-251 term=IDPO:00050 ec=ECO:0005670 pmid=22000412,0.42406666666666665
disprot|DP01280r003 pos=672-711 term=IDPO:00050 ec=ECO:0006204 pmid=9737846,0.447225
disprot|DP01281r003 pos=16-42 term=IDPO:00050 ec=ECO:0006204 pmid=18589438,0.313
disprot|DP01289r003 pos=1-36 term=IDPO:00050 ec=ECO:0006204 pmid=28334932,0.6346111111111111
